Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
SOHOA,0.006622516556291399,0.019867549668874197,0.019867549668874197,0.019867549668874197,0.019867549668874197,0.006622516556291399,0.019867549668874197,0.006622516556291399,0.019867549668874197,0.033112582781457,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.019867549668874197,0.006622516556291399,0.033112582781457,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.019867549668874197,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.019867549668874197,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.15231788079470218,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.033112582781457,0.006622516556291399,0.019867549668874197,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.033112582781457,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.019867549668874197,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399,0.006622516556291399
BATDONGSAN,0.00366300366300367,0.03296703296703303,0.01831501831501835,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.010989010989011009,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.03296703296703303,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.010989010989011009,0.01831501831501835,0.01831501831501835,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.05494505494505505,0.00366300366300367,0.00366300366300367,0.01831501831501835,0.01831501831501835,0.00366300366300367,0.27472527472527525,0.07692307692307707,0.00366300366300367,0.010989010989011009,0.010989010989011009,0.00366300366300367,0.010989010989011009,0.00366300366300367,0.010989010989011009,0.00366300366300367,0.00366300366300367,0.010989010989011009,0.00366300366300367,0.010989010989011009,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.01831501831501835,0.00366300366300367,0.010989010989011009,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.010989010989011009,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.01831501831501835,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.010989010989011009,0.03296703296703303,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367,0.00366300366300367
BATDONGSAN,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.006315789473684212,0.006315789473684212,0.0021052631578947377,0.0021052631578947377,0.05263157894736844,0.010526315789473687,0.006315789473684212,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.006315789473684212,0.0021052631578947377,0.0021052631578947377,0.006315789473684212,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.25473684210526326,0.010526315789473687,0.0021052631578947377,0.0021052631578947377,0.006315789473684212,0.006315789473684212,0.014736842105263161,0.0021052631578947377,0.006315789473684212,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.014736842105263161,0.0021052631578947377,0.006315789473684212,0.006315789473684212,0.010526315789473687,0.0021052631578947377,0.010526315789473687,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.006315789473684212,0.014736842105263161,0.010526315789473687,0.0021052631578947377,0.1452631578947369,0.023157894736842113,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.023157894736842113,0.006315789473684212,0.04842105263157896,0.03157894736842106,0.027368421052631587,0.04421052631578949,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.0021052631578947377,0.04842105263157896,0.0021052631578947377
SOHOA,0.009009009009008997,0.0018018018018017992,0.04864864864864858,0.0018018018018017992,0.15675675675675654,0.016216216216216196,0.009009009009008997,0.03063063063063059,0.21081081081081054,0.0018018018018017992,0.0018018018018017992,0.005405405405405398,0.0018018018018017992,0.009009009009008997,0.009009009009008997,0.0018018018018017992,0.023423423423423392,0.0018018018018017992,0.0018018018018017992,0.023423423423423392,0.005405405405405398,0.041441441441441386,0.0018018018018017992,0.005405405405405398,0.012612612612612595,0.0018018018018017992,0.03063063063063059,0.019819819819819794,0.0018018018018017992,0.009009009009008997,0.0018018018018017992,0.005405405405405398,0.005405405405405398,0.005405405405405398,0.0018018018018017992,0.0018018018018017992,0.012612612612612595,0.0018018018018017992,0.005405405405405398,0.03063063063063059,0.005405405405405398,0.0018018018018017992,0.0018018018018017992,0.005405405405405398,0.0018018018018017992,0.005405405405405398,0.012612612612612595,0.0018018018018017992,0.005405405405405398,0.0018018018018017992,0.0018018018018017992,0.012612612612612595,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.005405405405405398,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.005405405405405398,0.005405405405405398,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.005405405405405398,0.0018018018018017992,0.005405405405405398,0.005405405405405398,0.0018018018018017992,0.0018018018018017992,0.052252252252252177,0.009009009009008997,0.009009009009008997,0.0018018018018017992,0.0018018018018017992,0.005405405405405398,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.0018018018018017992,0.012612612612612595,0.005405405405405398
DULICH,0.0034843205574912866,0.024390243902439008,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.01045296167247386,0.0034843205574912866,0.01742160278745643,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.01045296167247386,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.01742160278745643,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.01045296167247386,0.0034843205574912866,0.31707317073170704,0.0034843205574912866,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.01742160278745643,0.1289198606271776,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.01045296167247386,0.0034843205574912866,0.01045296167247386,0.03135888501742158,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.01045296167247386,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.03135888501742158,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.024390243902439008,0.01045296167247386,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866,0.0034843205574912866
SOHOA,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.32363636363636333,0.0036363636363636325,0.018181818181818164,0.018181818181818164,0.0036363636363636325,0.010909090909090898,0.0036363636363636325,0.0036363636363636325,0.010909090909090898,0.010909090909090898,0.010909090909090898,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.03272727272727269,0.010909090909090898,0.06909090909090902,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.010909090909090898,0.010909090909090898,0.0036363636363636325,0.010909090909090898,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.010909090909090898,0.010909090909090898,0.0036363636363636325,0.0036363636363636325,0.010909090909090898,0.0036363636363636325,0.010909090909090898,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.09818181818181808,0.0036363636363636325,0.0036363636363636325,0.010909090909090898,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.010909090909090898,0.0036363636363636325,0.010909090909090898,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.010909090909090898,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.0036363636363636325,0.018181818181818164
THOITRANG,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.019920318725099567,0.003984063745019913,0.001328021248339971,0.003984063745019913,0.006640106241699855,0.001328021248339971,0.009296148738379797,0.003984063745019913,0.003984063745019913,0.011952191235059738,0.006640106241699855,0.001328021248339971,0.006640106241699855,0.009296148738379797,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.006640106241699855,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.001328021248339971,0.003984063745019913,0.003984063745019913,0.001328021248339971,0.001328021248339971,0.003984063745019913,0.006640106241699855,0.006640106241699855,0.006640106241699855,0.003984063745019913,0.003984063745019913,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.6095617529880467,0.001328021248339971,0.001328021248339971,0.017264276228419622,0.001328021248339971,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.009296148738379797,0.001328021248339971,0.001328021248339971,0.003984063745019913,0.003984063745019913,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.003984063745019913,0.006640106241699855,0.001328021248339971,0.003984063745019913,0.014608233731739681,0.006640106241699855,0.062416998671978634,0.001328021248339971,0.003984063745019913,0.009296148738379797,0.003984063745019913,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.001328021248339971,0.003984063745019913,0.001328021248339971,0.006640106241699855
DULICH,0.010452961672473868,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.05226480836236934,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.010452961672473868,0.003484320557491289,0.017421602787456445,0.003484320557491289,0.09407665505226481,0.024390243902439025,0.003484320557491289,0.010452961672473868,0.017421602787456445,0.003484320557491289,0.003484320557491289,0.12195121951219513,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.04529616724738676,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.017421602787456445,0.017421602787456445,0.1637630662020906,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.010452961672473868,0.06620209059233449,0.003484320557491289,0.003484320557491289,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289
DULICH,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.010033444816053507,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.023411371237458182,0.010033444816053507,0.0033444816053511688,0.03678929765886286,0.0033444816053511688,0.0033444816053511688,0.016722408026755845,0.0033444816053511688,0.0033444816053511688,0.010033444816053507,0.010033444816053507,0.0033444816053511688,0.010033444816053507,0.0033444816053511688,0.0033444816053511688,0.043478260869565195,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.07692307692307689,0.016722408026755845,0.0033444816053511688,0.0033444816053511688,0.010033444816053507,0.023411371237458182,0.0033444816053511688,0.010033444816053507,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.010033444816053507,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.016722408026755845,0.023411371237458182,0.0033444816053511688,0.0033444816053511688,0.023411371237458182,0.0033444816053511688,0.0033444816053511688,0.010033444816053507,0.010033444816053507,0.0033444816053511688,0.0033444816053511688,0.08361204013377922,0.023411371237458182,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.016722408026755845,0.0033444816053511688,0.023411371237458182,0.0033444816053511688,0.0033444816053511688,0.016722408026755845,0.0033444816053511688,0.023411371237458182,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.030100334448160522,0.0033444816053511688,0.0033444816053511688,0.016722408026755845,0.0033444816053511688,0.0033444816053511688,0.14381270903010027,0.0033444816053511688,0.0033444816053511688,0.0033444816053511688,0.010033444816053507,0.0033444816053511688,0.010033444816053507,0.0033444816053511688,0.0033444816053511688
THOITRANG,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.006593406593406589,0.006593406593406589,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.010989010989010981,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.010989010989010981,0.0021978021978021965,0.0021978021978021965,0.010989010989010981,0.015384615384615375,0.0021978021978021965,0.0021978021978021965,0.010989010989010981,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.006593406593406589,0.010989010989010981,0.5164835164835161,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.015384615384615375,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.019780219780219765,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.010989010989010981,0.0021978021978021965,0.010989010989010981,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.0021978021978021965,0.006593406593406589,0.010989010989010981,0.006593406593406589,0.006593406593406589,0.06373626373626369,0.0021978021978021965,0.0021978021978021965,0.015384615384615375,0.0021978021978021965,0.006593406593406589,0.0021978021978021965,0.0021978021978021965
